Accept Date,Land Class Code,Land Category Code Desc,State,County Code Desc,FIPS Code,Agency State Region Code Desc,Revenue Type,Mineral Production Code Desc,Commodity,Product Code Desc,Currency
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$1,080.08"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$4,810.97"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"-$40,968.65"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$26,907.26"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"$23,679.43"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$200.00
1/1/2022,Indian,Onshore,,,,,Royalties,Coal,Coal,Coal,"$3,458,115.90"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Coal Bed Methane,"$35,684.57"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Gas Lost - Flared or Vented,"$1,733.18"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"$37,084.33"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$167,738.73"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$169,426.88"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Helium,Helium,"$43,569.71"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$189,263.97"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$13,061.15"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$1,493,722.06"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"-$36,780.00"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$2,882.07"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"-$4,181.21"
1/1/2022,Indian,Onshore,,,,,Royalties,Gypsum,Gypsum,Gypsum,"$119,139.02"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Coal Bed Methane,"$2,702.40"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"$13,656.03"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$153,894.32"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$40,175.29"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$128,622.89"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,$348.32
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$501,649.82"
1/1/2022,Indian,Onshore,,,,,Royalties,Geothermal,Geothermal,"Geothermal - Electrical Generation, Kilowatt Hours",$400.00
1/1/2022,Indian,Onshore,,,,,Royalties,Sand & Gravel,Sand & Gravel,Sand/Gravel,"$93,688.43"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$138.94
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$14,844.19"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$5.18
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,$4.71
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$105,022.17"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$72,227.23"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"$6,344.90"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,-$39.37
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Gas Lost - Flared or Vented,$1.84
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"$6,812.41"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$86,964.42"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$1,131,881.12"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$32,608.18"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$41,036.45"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Other Liquid Hydrocarbons,$147.38
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$342,083.06"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Pipeline Fuel/Loss,-$0.33
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Processed (Residue) Gas,-$16.38
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,NGL,Gas Plant Products,-$29.67
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sweet Crude,-$45.34
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"-$19,091.54"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$2,031.66"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$350.49
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$725.58
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,$887.01
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$45,539.93"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$338,915.47"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$56,529.78"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$7,148.07"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$381,735.58"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$296,877.00"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$3,630.60"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"$2,538.06"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$134.55
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"-$22,059.84"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$1,726,418.52"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"-$23,517.02"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$163,920.31"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Other Liquid Hydrocarbons,$363.52
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$118,058.80"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,-$3.11
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sour Crude,"-$1,924.01"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sweet Crude,-$98.93
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$61.50
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$26.49
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,$97.93
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$156.15
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,$113.48
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sour Crude,"$43,766.07"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$5,463.89"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,-$43.82
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$50.60
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"$1,606.75"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,$355.58
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$1,631.67"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,$762.19
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$8,216.16"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$190.50
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,$74.09
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$2,015.90"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$2,228.99"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$1,445.41"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,$497.81
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$1,026.94"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$2.00
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$5,617.36"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$116.67
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sour Crude,"$1,231.31"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$1,371.99"
1/1/2022,Indian,Onshore,,,,,Royalties,Sand & Gravel,Sand & Gravel,Sand/Gravel-Cubic Yards,$420.00
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sweet Crude,"-$1,137.59"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,-$142.11
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$183.57
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$493.73
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$56,749.44"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"-$18,435.57"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$59.88
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"$2,138.08"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"$3,202.26"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$1,897.33"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$294,290.97"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,$517.41
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$1,079.40"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$4,146.36"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"-$36,814.84"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$7,593.81"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"$4,910.12"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$302.73
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"$3,024.24"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$21,820.86"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$245,790.13"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$11,946.99"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$1,614.75"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$372,413.51"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,-$9.12
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sweet Crude,-$2.91
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,-$92.81
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$28.27
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$43.18
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,$638.21
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$7,551.35"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$6,017.18"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$5,174.04"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,$393.30
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$4,808.73"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"-$1,270.60"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$406.87
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,-$154.92
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"$8,608.55"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$104,800.12"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$67,397.46"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$75,815.86"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$7,842.93"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$101,495.13"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,-$19.52
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,-$12.54
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$75.00
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Coal Bed Methane,$6.87
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$1,819.06"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Processed (Residue) Gas,-$35.18
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,-$2.06
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$0.00
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$101.70
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,$632.06
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$17,001.21"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,$59.92
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sour Crude,-$51.88
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sour Crude,$760.82
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,$190.38
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$990.57
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$349.58
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$123.21
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,"$1,599.19"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Gas Lost - Flared or Vented,$124.41
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"$1,399.44"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$5,804.77"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$11,741.56"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$9,447.78"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$48,571.76"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"-$272,732.01"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$3,056.32"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$353.75
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,-$0.27
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$554,757.21"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,-$0.01
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Other Liquid Hydrocarbons,$33.75
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$495,785.62"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,-$577.50
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$167.47
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$231.14
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$22,850.57"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,$0.00
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$81.25
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$19,462.09"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$1.49
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,$27.61
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,$3.23
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$2,979.93"
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,-$120.00
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$329.26
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,$153.58
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,$9.35
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,$3.47
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,$243.11
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$1,222.29"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Yellow Wax Crude,$96.85
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$7.91
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$12.63
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$12.50
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,$23.81
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$2,484.13"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$44.21
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$2,337.59"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$2,727.20"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Coal Bed Methane,$59.90
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$3,104.91"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$11.87
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$3,619.22"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$2,408.47"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Processed (Residue) Gas,-$2.28
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,-$38.17
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,NGL,Gas Plant Products,-$2.24
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sweet Crude,-$86.54
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,$32.10
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$1,348.98"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,$31.55
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sour Crude,$256.22
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$4,208.72"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sweet Crude,-$12.00
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$236.67
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,$302.55
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$0.00
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$133.50
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$117.14
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$78.53
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$5,780.03"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$732.92
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$855.37
1/1/2022,Indian,Onshore,,,,,Rents,Oil & Gas,Oil & Gas,,$580.00
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$13,975.52"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$14,041.57"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$28.94
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"$1,942.51"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,$210.08
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$65,100.83"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$261.03
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$1,589.52"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,-$274.94
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,$0.37
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,$235.58
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,$542.76
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$1,119.25"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,$538.17
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sour Crude,$994.03
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$7,332.91"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$525.48
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"-$1,165.41"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,"$2,995.12"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$14,794.37"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$32,243.35"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,"$2,155.22"
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Condensate,"$2,662.18"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sweet Crude,-$269.58
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,$184.24
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,$325.24
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,NGL,Gas Plant Products,$103.52
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Oil,Sweet Crude,"$20,061.24"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil & Gas,,-$15.23
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,$10.98
1/1/2022,Indian,Onshore,,,,,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$4,441.91"
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,-$227.71
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sour Crude,-$344.80
1/1/2022,Indian,Onshore,,,,,Other Revenues,Oil & Gas,Oil,Sweet Crude,-$58.86
