Calendar Year,Land Class,Land Category,State/Offshore Region,Revenue Type,Commodity,Sales Volume,Gas MMBtu Volume,Sales Value,Royalty Value Prior to Allow,Transportation Allow,Processing Allow,Royalty Value Less Allow,Effective Royalty Rate
2013,Federal,Offshore,Alaska OCS,Royalties,Oil,"354,736.48",0.00,"$37,418,413.98","$6,236,061.32","-$484,896.14",$0.00,"$5,751,165.18",15.37%
2013,Federal,Offshore,Gulf of Mexico,Royalties,Gas,"1,127,536,490.05","1,181,503,903.93","$4,281,766,741.72","$523,278,862.03","-$39,906,322.64","-$23,789.11","$483,348,750.28",11.29%
2013,Federal,Offshore,Gulf of Mexico,Royalties,NGL,"1,909,153,300.27",0.00,"$1,698,699,729.69","$195,094,300.18","-$10,765,831.94","-$25,013,897.68","$159,314,570.56",9.38%
2013,Federal,Offshore,Gulf of Mexico,Royalties,Oil,"447,555,808.97",0.00,"$46,735,381,930.78","$5,165,009,902.47","-$88,138,804.89",$0.00,"$5,076,871,097.58",10.86%
2013,Federal,Offshore,Pacific,Royalties,Gas,"12,864,657.30","14,284,261.43","$53,450,439.23","$8,832,089.62","-$1,598,793.47",$0.00,"$7,233,296.15",13.53%
2013,Federal,Offshore,Pacific,Royalties,NGL,"5,131,381.27",0.00,"$7,720,626.67","$1,282,124.87","-$11,799.70","-$522,864.77","$747,460.40",9.68%
2013,Federal,Offshore,Pacific,Royalties,Oil,"18,668,910.97",0.00,"$1,720,871,769.95","$295,930,962.82","-$9,009,452.43",$0.00,"$286,921,510.39",16.67%
2013,Federal,Onshore,Alabama,Royalties,Gas,"497,243.78","495,649.21","$1,835,896.56","$229,941.77","-$16,079.92",$0.00,"$213,861.85",11.65%
2013,Federal,Onshore,Alabama,Royalties,NGL,"79,397.82",0.00,"$38,913.24","$5,034.70",-$689.57,-$559.18,"$3,785.95",9.73%
2013,Federal,Onshore,Alabama,Royalties,Oil,"22,851.91",0.00,"$2,358,221.20","$294,786.46",-$1.32,$0.00,"$294,785.14",12.50%
2013,Federal,Onshore,Alaska,Royalties,Gas,"11,543,944.77","11,652,763.48","$60,419,558.20","$7,552,474.78","-$5,155.82",$0.00,"$7,547,318.96",12.49%
2013,Federal,Onshore,Alaska,Royalties,Oil,"599,262.00",0.00,"$62,421,653.50","$7,809,649.01","-$19,471.22",$0.00,"$7,790,177.79",12.48%
2013,Federal,Onshore,Arkansas,Royalties,Gas,"11,516,283.86","11,489,652.84","$39,627,854.89","$5,029,993.04","-$22,556.01",$0.00,"$5,007,437.03",12.64%
2013,Federal,Onshore,Arkansas,Royalties,Oil,1.31,0.00,$125.09,$15.64,$0.00,$0.00,$15.64,12.50%
2013,Federal,Onshore,California,Royalties,Gas,"7,404,326.86","7,588,355.34","$25,376,178.27","$3,259,523.46",-$478.43,"-$79,676.93","$3,179,368.10",12.53%
2013,Federal,Onshore,California,Royalties,NGL,"10,943,833.67",0.00,"$13,018,660.77","$1,625,780.14","-$1,085.33","-$34,523.92","$1,590,170.89",12.21%
2013,Federal,Onshore,California,Royalties,Oil,"15,242,636.13",0.00,"$1,561,084,248.10","$181,290,273.32","-$614,222.91",$0.00,"$180,676,050.41",11.57%
2013,Federal,Onshore,Colorado,Royalties,Gas,"335,424,632.37","349,673,212.24","$1,263,438,684.80","$153,580,368.24","-$33,169,330.56",$0.00,"$120,411,037.68",9.53%
2013,Federal,Onshore,Colorado,Royalties,NGL,"293,451,510.45",0.00,"$276,768,417.07","$34,615,702.23","-$3,392,951.94","-$9,408,080.44","$21,814,669.85",7.88%
2013,Federal,Onshore,Colorado,Royalties,Oil,"4,423,487.71",0.00,"$392,594,929.37","$48,036,475.67","-$281,787.57",$0.00,"$47,754,688.10",12.16%
2013,Federal,Onshore,Illinois,Royalties,Oil,"26,374.55",0.00,"$2,438,563.62","$304,820.55",$0.00,$0.00,"$304,820.55",12.50%
2013,Federal,Onshore,Indiana,Royalties,Oil,"1,334.70",0.00,"$121,369.79","$15,171.29",$0.00,$0.00,"$15,171.29",12.50%
2013,Federal,Onshore,Kansas,Royalties,Gas,"4,479,836.06","4,260,205.21","$15,976,346.15","$1,996,246.75","-$27,464.32",-$48.21,"$1,968,734.22",12.32%
2013,Federal,Onshore,Kansas,Royalties,NGL,"7,599,566.30",0.00,"$6,842,967.66","$854,891.21","-$34,856.41","-$106,601.80","$713,433.00",10.43%
2013,Federal,Onshore,Kansas,Royalties,Oil,"236,046.99",0.00,"$21,734,777.51","$2,689,087.55",$0.00,$0.00,"$2,689,087.55",12.37%
2013,Federal,Onshore,Kentucky,Royalties,Gas,"80,661.79","94,518.04","$304,985.25","$38,129.52",-$83.67,$0.00,"$38,045.85",12.47%
2013,Federal,Onshore,Kentucky,Royalties,Oil,"11,880.76",0.00,"$1,098,243.56","$158,780.07",$0.00,$0.00,"$158,780.07",14.46%
2013,Federal,Onshore,Louisiana,Royalties,Gas,"14,694,648.81","14,784,538.16","$52,101,877.29","$7,445,692.91","-$137,173.23",-$48.08,"$7,308,471.60",14.03%
2013,Federal,Onshore,Louisiana,Royalties,NGL,"4,796,376.17",0.00,"$5,974,964.36","$897,897.32",-$200.78,-$935.33,"$896,761.21",15.01%
2013,Federal,Onshore,Louisiana,Royalties,Oil,"322,819.74",0.00,"$33,645,635.78","$4,064,767.64","-$13,070.89",$0.00,"$4,051,696.75",12.04%
2013,Federal,Onshore,Michigan,Royalties,Gas,"1,424,027.60","1,523,672.87","$5,458,891.50","$684,107.84","-$19,711.75",$0.00,"$664,396.09",12.17%
2013,Federal,Onshore,Michigan,Royalties,NGL,"569,351.89",0.00,"$736,916.03","$92,114.55","-$3,490.25","-$35,823.12","$52,801.18",7.17%
2013,Federal,Onshore,Michigan,Royalties,Oil,"31,825.07",0.00,"$2,905,856.63","$367,483.25",$0.00,$0.00,"$367,483.25",12.65%
2013,Federal,Onshore,Mississippi,Royalties,Gas,"415,571.45","428,757.06","$1,530,103.07","$191,267.23",-$68.10,$0.00,"$191,199.13",12.50%
2013,Federal,Onshore,Mississippi,Royalties,Oil,"418,251.43",0.00,"$39,056,660.04","$4,881,361.18",-$0.45,$0.00,"$4,881,360.73",12.50%
2013,Federal,Onshore,Montana,Royalties,Gas,"12,997,284.33","13,049,820.83","$38,334,645.38","$4,540,474.91","-$38,850.10",-$26.77,"$4,501,598.04",11.74%
2013,Federal,Onshore,Montana,Royalties,NGL,"1,494,201.75",0.00,"$2,381,301.03","$277,279.79",-$28.29,"-$118,114.67","$159,136.83",6.68%
2013,Federal,Onshore,Montana,Royalties,Oil,"2,734,522.61",0.00,"$245,355,211.75","$28,311,819.01","-$422,611.49",$0.00,"$27,889,207.52",11.37%
2013,Federal,Onshore,Nebraska,Royalties,Gas,"1,625.94","1,625.94","$5,490.34","$5,490.34",-$323.22,$0.00,"$5,167.12",94.11%
2013,Federal,Onshore,Nebraska,Royalties,Oil,"28,934.38",0.00,"$2,542,760.59","$318,196.73",$0.00,$0.00,"$318,196.73",12.51%
2013,Federal,Onshore,Nevada,Royalties,Oil,"331,402.56",0.00,"$28,999,055.45","$3,624,885.43",$0.00,$0.00,"$3,624,885.43",12.50%
2013,Federal,Onshore,New Mexico,Royalties,Gas,"675,703,656.99","703,897,682.80","$2,656,814,082.64","$329,647,991.11","-$25,848,666.38","-$31,264.81","$303,768,059.92",11.43%
2013,Federal,Onshore,New Mexico,Royalties,NGL,"1,241,651,188.84",0.06,"$960,285,150.24","$120,238,604.59","-$10,718,371.92","-$15,683,507.62","$93,836,725.05",9.77%
2013,Federal,Onshore,New Mexico,Royalties,Oil,"52,038,463.39",0.00,"$4,818,868,989.37","$595,562,415.30","-$838,177.04",$0.00,"$594,724,238.26",12.34%
2013,Federal,Onshore,New York,Royalties,Gas,"42,576.34","43,039.82","$141,513.99","$17,689.28",-$50.32,$0.00,"$17,638.96",12.46%
2013,Federal,Onshore,North Dakota,Royalties,Gas,"14,601,554.30","19,460,578.28","$77,373,590.14","$9,483,472.75","-$80,470.07",$0.00,"$9,403,002.68",12.15%
2013,Federal,Onshore,North Dakota,Royalties,NGL,"20,358,017.25",0.00,"$21,510,944.02","$2,815,199.30","-$18,974.93","-$640,374.67","$2,155,849.70",10.02%
2013,Federal,Onshore,North Dakota,Royalties,Oil,"16,578,769.42",0.00,"$1,479,511,082.47","$184,058,778.55","-$1,292,964.74",$0.00,"$182,765,813.81",12.35%
2013,Federal,Onshore,Ohio,Royalties,Gas,"401,175.51","421,610.65","$1,590,774.99","$197,665.92",$0.00,-$7.07,"$197,658.85",12.43%
2013,Federal,Onshore,Ohio,Royalties,NGL,207.10,0.00,$139.28,$17.45,$0.00,$0.00,$17.45,12.53%
2013,Federal,Onshore,Ohio,Royalties,Oil,"16,408.53",0.00,"$1,564,327.56","$195,683.22",$0.00,$0.00,"$195,683.22",12.51%
2013,Federal,Onshore,Oklahoma,Royalties,Gas,"13,212,444.02","14,062,796.99","$46,965,394.70","$5,910,539.95","-$62,904.26",-$1.12,"$5,847,634.57",12.45%
2013,Federal,Onshore,Oklahoma,Royalties,NGL,"15,930,274.62",0.00,"$13,382,034.06","$1,696,875.52","-$6,343.44","-$74,199.95","$1,616,332.13",12.08%
2013,Federal,Onshore,Oklahoma,Royalties,Oil,"512,005.14",0.00,"$46,307,206.44","$5,818,983.32","-$1,582.33",$0.00,"$5,817,400.99",12.56%
2013,Federal,Onshore,Pennsylvania,Royalties,Gas,"31,254.67","33,710.02","$105,978.22","$13,247.31",$0.00,$0.00,"$13,247.31",12.50%
2013,Federal,Onshore,Pennsylvania,Royalties,NGL,"27,518.40",0.00,"$14,770.28","$1,846.29",$0.00,$0.00,"$1,846.29",12.50%
2013,Federal,Onshore,Pennsylvania,Royalties,Oil,"1,552.84",0.00,"$153,208.98","$19,151.12",$0.00,$0.00,"$19,151.12",12.50%
2013,Federal,Onshore,South Dakota,Royalties,Gas,"135,188.65","129,536.82","$401,994.96","$50,249.87","-$3,990.72",$0.00,"$46,259.15",11.51%
2013,Federal,Onshore,South Dakota,Royalties,Oil,"203,195.45",0.00,"$17,999,274.25","$2,265,633.07",$0.00,$0.00,"$2,265,633.07",12.59%
2013,Federal,Onshore,Texas,Royalties,Gas,"43,258,706.88","44,222,793.26","$154,233,052.63","$18,717,609.03","-$1,200,121.46",-$490.97,"$17,516,996.60",11.36%
2013,Federal,Onshore,Texas,Royalties,NGL,"62,319,944.77",0.00,"$38,774,395.96","$4,606,098.93","-$34,459.99","-$479,302.03","$4,092,336.91",10.55%
2013,Federal,Onshore,Texas,Royalties,Oil,"331,400.47",0.00,"$31,953,176.06","$3,712,872.06",-$640.89,$0.00,"$3,712,231.17",11.62%
2013,Federal,Onshore,Utah,Royalties,Gas,"267,826,599.13","281,779,089.44","$1,001,365,507.99","$125,170,783.92","-$22,243,901.86",-$673.58,"$102,926,208.48",10.28%
2013,Federal,Onshore,Utah,Royalties,NGL,"290,333,788.58",0.00,"$321,906,261.15","$40,241,783.07","-$5,108,773.95","-$6,111,968.98","$29,021,040.14",9.02%
2013,Federal,Onshore,Utah,Royalties,Oil,"12,263,946.83",0.00,"$1,033,400,700.87","$135,541,871.60","-$2,599,865.45",$0.00,"$132,942,006.15",12.86%
2013,Federal,Onshore,Virginia,Royalties,Gas,"160,529.07","165,965.92","$566,266.03","$71,725.86","-$17,463.38",$0.00,"$54,262.48",9.58%
2013,Federal,Onshore,Virginia,Royalties,Oil,7.36,0.00,$735.44,$91.93,$0.00,$0.00,$91.93,12.50%
2013,Federal,Onshore,West Virginia,Royalties,Gas,"165,444.74","179,993.17","$604,335.07","$75,542.02",-$0.19,$0.00,"$75,541.83",12.50%
2013,Federal,Onshore,West Virginia,Royalties,Oil,4.00,0.00,$418.80,$52.35,$0.00,$0.00,$52.35,12.50%
2013,Federal,Onshore,Wyoming,Royalties,Gas,"1,221,743,235.33","1,278,109,725.10","$4,538,387,731.00","$568,354,419.05","-$70,518,336.87","-$16,469,444.12","$481,366,638.06",10.61%
2013,Federal,Onshore,Wyoming,Royalties,NGL,"1,089,705,234.16",0.00,"$1,039,850,727.41","$129,375,343.87","-$9,956,208.23","-$45,880,563.61","$73,538,572.03",7.07%
2013,Federal,Onshore,Wyoming,Royalties,Oil,"34,686,644.38",0.00,"$2,984,040,865.10","$352,995,383.14","-$1,949,372.77",$0.00,"$351,046,010.37",11.76%
2014,Federal,Offshore,Alaska OCS,Royalties,Oil,"628,991.97",0.00,"$59,851,392.53","$9,974,081.78","-$832,685.46",$0.00,"$9,141,396.32",15.27%
2014,Federal,Offshore,Gulf of Mexico,Royalties,Gas,"1,068,658,981.93","1,115,478,739.01","$4,752,726,312.12","$588,632,658.59","-$53,826,144.81","-$48,592.16","$534,757,921.62",11.25%
2014,Federal,Offshore,Gulf of Mexico,Royalties,NGL,"2,098,301,117.85",-0.01,"$1,805,249,977.14","$208,047,415.72","-$15,801,126.70","-$25,786,750.37","$166,459,538.65",9.22%
2014,Federal,Offshore,Gulf of Mexico,Royalties,Oil,"508,520,040.30",0.00,"$47,398,715,742.87","$5,245,119,053.34","-$119,268,424.84",$0.00,"$5,125,850,628.50",10.81%
2014,Federal,Offshore,Pacific,Royalties,Gas,"12,247,349.30","13,608,287.07","$60,284,593.91","$9,968,347.04","-$1,498,204.73",$0.00,"$8,470,142.31",14.05%
2014,Federal,Offshore,Pacific,Royalties,NGL,"4,803,116.48",0.00,"$6,786,616.29","$1,125,899.29","-$7,423.89","-$503,065.24","$615,410.16",9.07%
2014,Federal,Offshore,Pacific,Royalties,Oil,"18,452,621.44",0.00,"$1,489,121,684.91","$257,666,784.57","-$9,360,313.91",$0.00,"$248,306,470.66",16.67%
2014,Federal,Onshore,Alabama,Royalties,Gas,"440,202.22","437,381.67","$1,922,825.31","$241,021.13","-$14,702.89",$0.00,"$226,318.24",11.77%
2014,Federal,Onshore,Alabama,Royalties,NGL,"58,458.14",0.00,"$29,150.01","$3,845.17",-$493.13,-$482.80,"$2,869.24",9.84%
2014,Federal,Onshore,Alabama,Royalties,Oil,"21,575.03",0.00,"$1,961,285.95","$245,182.55",-$1.85,$0.00,"$245,180.70",12.50%
2014,Federal,Onshore,Alaska,Royalties,Gas,"13,740,305.91","13,814,702.43","$78,856,908.07","$9,857,112.80","-$22,505.46",$0.00,"$9,834,607.34",12.47%
2014,Federal,Onshore,Alaska,Royalties,NGL,"540,975.43",0.00,"$480,948.03","$60,118.52",$0.00,$0.00,"$60,118.52",12.50%
2014,Federal,Onshore,Alaska,Royalties,Oil,"593,919.84",0.00,"$55,583,770.38","$6,981,853.51","-$31,977.60",$0.00,"$6,949,875.91",12.50%
2014,Federal,Onshore,Arkansas,Royalties,Gas,"11,250,442.72","11,214,253.66","$47,027,959.31","$5,965,961.24","-$28,534.10",$0.00,"$5,937,427.14",12.63%
2014,Federal,Onshore,Arkansas,Royalties,Oil,1.27,0.00,$115.27,$14.41,$0.00,$0.00,$14.41,12.50%
2014,Federal,Onshore,California,Royalties,Gas,"8,919,106.22","9,058,194.71","$34,974,283.34","$4,468,988.35",-$0.22,"-$87,359.69","$4,381,628.44",12.53%
