period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,volume,duplicate_no,row_number
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Sodium Bi-Carbonate,Sodium Bi-Carbonate (tons),13065,0,11739
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Boric Acid,Boric Acid (tons),27776,0,11740
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Borax-Decahydrate,Borax-Decahydrate (tons),32577,0,11741
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Borax-Pentahydrate,Borax-Pentahydrate (tons),77459,0,11742
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Anhydrous Sodium Sulfate,Anhydrous Sodium Sulfate (tons),133881,0,11743
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Salt,Salt (tons),277926,0,11744
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Soda Ash,Soda Ash (tons),655494,0,11745
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Joaquin",06077,CA,California,San Joaquin,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1898,0,11746
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Luis Obispo",06079,CA,California,San Luis Obispo,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),5814,0,11747
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, San Luis Obispo",06079,CA,California,San Luis Obispo,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),12544,0,11748
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, Santa Barbara",06083,CA,California,Santa Barbara,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),8304,0,11749
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, Santa Barbara",06083,CA,California,Santa Barbara,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),9113,0,11750
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, Solano",06095,CA,California,Solano,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1167530,0,11751
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, Sonoma",06097,CA,California,Sonoma,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Thousands of Pounds","Geothermal - Electrical Generation, Thousands of Pounds",24046211,0,11752
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, Ventura",06111,CA,California,Ventura,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),241268,0,11753
Fiscal Year,0,2019,0,"",0,2019-01-01,"California, Ventura",06111,CA,California,Ventura,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),541164,0,11754
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Adams",08001,CO,Colorado,Adams,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),61013,0,11755
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Adams",08001,CO,Colorado,Adams,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),110764,0,11756
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Arapahoe",08005,CO,Colorado,Arapahoe,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1308,0,11757
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Arapahoe",08005,CO,Colorado,Arapahoe,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2556,0,11758
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Archuleta",08007,CO,Colorado,Archuleta,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1160730,0,11759
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Baca",08009,CO,Colorado,Baca,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1028,0,11760
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Baca",08009,CO,Colorado,Baca,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),17809,0,11761
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Broomfield",08014,CO,Colorado,Broomfield,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4,0,11762
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Broomfield",08014,CO,Colorado,Broomfield,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),114,0,11763
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Cheyenne",08017,CO,Colorado,Cheyenne,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),11823,0,11764
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Cheyenne",08017,CO,Colorado,Cheyenne,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),80569,0,11765
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Delta",08029,CO,Colorado,Delta,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),367,0,11766
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Delta",08029,CO,Colorado,Delta,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),221963,0,11767
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Dolores",08033,CO,Colorado,Dolores,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),13845,0,11768
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Dolores",08033,CO,Colorado,Dolores,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),187051374,0,11769
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Fremont",08043,CO,Colorado,Fremont,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),61,0,11770
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Fremont",08043,CO,Colorado,Fremont,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),91,0,11771
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Garfield",08045,CO,Colorado,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),527167,0,11772
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Garfield",08045,CO,Colorado,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),172146784,0,11773
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),190,0,11774
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1833493,0,11775
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),3884634,0,11776
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Huerfano",08055,CO,Colorado,Huerfano,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3629759,0,11777
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Jackson",08057,CO,Colorado,Jackson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),39232,0,11778
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Jackson",08057,CO,Colorado,Jackson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),48700,0,11779
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Kiowa",08061,CO,Colorado,Kiowa,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1888,0,11780
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Kiowa",08061,CO,Colorado,Kiowa,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4083,0,11781
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Kit Carson",08063,CO,Colorado,Kit Carson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),12,0,11782
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, La Plata",08067,CO,Colorado,La Plata,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),52,0,11783
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, La Plata",08067,CO,Colorado,La Plata,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),571884,0,11784
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, La Plata",08067,CO,Colorado,La Plata,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),11749750,0,11785
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Larimer",08069,CO,Colorado,Larimer,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),168,0,11786
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Larimer",08069,CO,Colorado,Larimer,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),941,0,11787
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Las Animas",08071,CO,Colorado,Las Animas,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1523992,0,11788
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Logan",08075,CO,Colorado,Logan,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),77,0,11789
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Logan",08075,CO,Colorado,Logan,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),240,0,11790
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Mesa",08077,CO,Colorado,Mesa,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),45856,0,11791
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Mesa",08077,CO,Colorado,Mesa,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),20439000,0,11792
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Moffat",08081,CO,Colorado,Moffat,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),192988,0,11793
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Moffat",08081,CO,Colorado,Moffat,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),2722412,0,11794
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Moffat",08081,CO,Colorado,Moffat,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),8394372,0,11795
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Montezuma",08083,CO,Colorado,Montezuma,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),34189,0,11796
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Montezuma",08083,CO,Colorado,Montezuma,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),161330610,0,11797
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Phillips",08095,CO,Colorado,Phillips,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),20484,0,11798
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Prowers",08099,CO,Colorado,Prowers,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),95,0,11799
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Sodium Bi-Carbonate,Sodium Bi-Carbonate (tons),226700,0,11800
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1918054,0,11801
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),2879247,0,11802
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),74989693,0,11803
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Routt",08107,CO,Colorado,Routt,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),14547,0,11804
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Routt",08107,CO,Colorado,Routt,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),39702,0,11805
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, San Juan",08111,CO,Colorado,San Juan,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),637210,0,11806
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, San Miguel",08113,CO,Colorado,San Miguel,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1106,0,11807
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, San Miguel",08113,CO,Colorado,San Miguel,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2018436,0,11808
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Washington",08121,CO,Colorado,Washington,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3921,0,11809
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Washington",08121,CO,Colorado,Washington,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),54943,0,11810
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Weld",08123,CO,Colorado,Weld,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3175882,0,11811
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Weld",08123,CO,Colorado,Weld,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),15226625,0,11812
Fiscal Year,0,2019,0,"",0,2019-01-01,"Colorado, Yuma",08125,CO,Colorado,Yuma,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),620089,0,11813
Fiscal Year,0,2019,0,"",0,2019-01-01,"Florida, Hardee",12049,FL,Florida,Hardee,Federal,Onshore,Federal Onshore,County,County,"",Phosphate Raw Ore,Phosphate Raw Ore (tons),548707,0,11814
Fiscal Year,0,2019,0,"",0,2019-01-01,"Idaho, Caribou",16029,ID,Idaho,Caribou,Federal,Onshore,Federal Onshore,County,County,"",Phosphate Raw Ore,Phosphate Raw Ore (tons),3437279,0,11815
Fiscal Year,0,2019,0,"",0,2019-01-01,"Idaho, Payette",16075,ID,Idaho,Payette,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),212,0,11816
Fiscal Year,0,2019,0,"",0,2019-01-01,"Idaho, Payette",16075,ID,Idaho,Payette,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),25152,0,11817
Fiscal Year,0,2019,0,"",0,2019-01-01,"Illinois, Franklin",17055,IL,Illinois,Franklin,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2584,0,11818
Fiscal Year,0,2019,0,"",0,2019-01-01,"Illinois, Franklin",17055,IL,Illinois,Franklin,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),7972,0,11819
Fiscal Year,0,2019,0,"",0,2019-01-01,"Kansas, Comanche",20033,KS,Kansas,Comanche,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2860,0,11820
Fiscal Year,0,2019,0,"",0,2019-01-01,"Kansas, Ellsworth",20053,KS,Kansas,Ellsworth,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2804,0,11821
Fiscal Year,0,2019,0,"",0,2019-01-01,"Kansas, Finney",20055,KS,Kansas,Finney,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),22327,0,11822
Fiscal Year,0,2019,0,"",0,2019-01-01,"Kansas, Finney",20055,KS,Kansas,Finney,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),453302,0,11823
Fiscal Year,0,2019,0,"",0,2019-01-01,"Kansas, Gove",20063,KS,Kansas,Gove,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1524,0,11824
Fiscal Year,0,2019,0,"",0,2019-01-01,"Kansas, Grant",20067,KS,Kansas,Grant,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),56074,0,11825
