period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,volume,duplicate_no,row_number
Monthly,2018,2019,11,November,2,2018-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1487964,0,1527
Monthly,2018,2019,11,November,2,2018-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),32797882,0,1528
Monthly,2018,2019,11,November,2,2018-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7959267,0,1529
Monthly,2018,2019,12,December,3,2018-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),92330758,0,1530
Monthly,2018,2019,12,December,3,2018-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),59993225,0,1531
Monthly,2018,2019,12,December,3,2018-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),28361627,0,1532
Monthly,2018,2019,12,December,3,2018-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),280955178,0,1533
Monthly,2018,2019,12,December,3,2018-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),22533421,0,1534
Monthly,2018,2019,12,December,3,2018-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1368888,0,1535
Monthly,2018,2019,12,December,3,2018-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33702358,0,1536
Monthly,2018,2019,12,December,3,2018-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7992544,0,1537
Monthly,2019,2019,1,January,4,2019-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),94249214,0,1538
Monthly,2019,2019,1,January,4,2019-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),59867186,0,1539
Monthly,2019,2019,1,January,4,2019-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),28977593,0,1540
Monthly,2019,2019,1,January,4,2019-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),279424419,0,1541
Monthly,2019,2019,1,January,4,2019-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),22988398,0,1542
Monthly,2019,2019,1,January,4,2019-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1150322,0,1543
Monthly,2019,2019,1,January,4,2019-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33077989,0,1544
Monthly,2019,2019,1,January,4,2019-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7948770,0,1545
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),80422957,0,1546
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),48945604,0,1547
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),22819653,0,1548
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),251012098,0,1549
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),21373617,0,1550
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1113086,0,1551
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),29233997,0,1552
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7101311,0,1553
Monthly,2019,2019,3,March,6,2019-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),96086736,0,1554
Monthly,2019,2019,3,March,6,2019-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),60017600,0,1555
Monthly,2019,2019,3,March,6,2019-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),18331999,0,1556
Monthly,2019,2019,3,March,6,2019-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),286036182,0,1557
Monthly,2019,2019,3,March,6,2019-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),24256082,0,1558
Monthly,2019,2019,3,March,6,2019-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),979629,0,1559
Monthly,2019,2019,3,March,6,2019-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33473228,0,1560
Monthly,2019,2019,3,March,6,2019-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8313486,0,1561
Monthly,2019,2019,4,April,7,2019-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),91175997,0,1562
Monthly,2019,2019,4,April,7,2019-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),59298261,0,1563
Monthly,2019,2019,4,April,7,2019-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),25741411,0,1564
Monthly,2019,2019,4,April,7,2019-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),277824177,0,1565
Monthly,2019,2019,4,April,7,2019-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),23317913,0,1566
Monthly,2019,2019,4,April,7,2019-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1556977,0,1567
Monthly,2019,2019,4,April,7,2019-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33449094,0,1568
Monthly,2019,2019,4,April,7,2019-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8171099,0,1569
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),91697948,0,1570
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),59777533,0,1571
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),24071406,0,1572
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),288407505,0,1573
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),24528785,0,1574
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1347300,0,1575
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33864025,0,1576
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8218678,0,1577
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),85327891,0,1578
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),57894232,0,1579
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),22173626,0,1580
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),279260820,0,1581
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),23220070,0,1582
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1002502,0,1583
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33421201,0,1584
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8147677,0,1585
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),70680701,0,1586
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),47927088,0,1587
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),24792370,0,1588
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),270452508,0,1589
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),23067922,0,1590
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),906463,0,1591
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),34793198,0,1592
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8604922,0,1593
Monthly,2019,2019,8,August,11,2019-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),94343172,0,1594
Monthly,2019,2019,8,August,11,2019-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),63865807,0,1595
Monthly,2019,2019,8,August,11,2019-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),27972989,0,1596
Monthly,2019,2019,8,August,11,2019-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),274998255,0,1597
Monthly,2019,2019,8,August,11,2019-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),23500977,0,1598
Monthly,2019,2019,8,August,11,2019-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1341162,0,1599
Monthly,2019,2019,8,August,11,2019-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),35108181,0,1600
Monthly,2019,2019,8,August,11,2019-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8740732,0,1601
Monthly,2019,2019,9,September,12,2019-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),87753485,0,1602
Monthly,2019,2019,9,September,12,2019-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),57989749,0,1603
Monthly,2019,2019,9,September,12,2019-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),25445787,0,1604
Monthly,2019,2019,9,September,12,2019-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),275656388,0,1605
Monthly,2019,2019,9,September,12,2019-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),22821152,0,1606
Monthly,2019,2019,9,September,12,2019-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),847728,0,1607
Monthly,2019,2019,9,September,12,2019-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),34073186,0,1608
Monthly,2019,2019,9,September,12,2019-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8408492,0,1609
Monthly,2019,2020,10,October,1,2019-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),90462695,0,1610
Monthly,2019,2020,10,October,1,2019-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),59817658,0,1611
Monthly,2019,2020,10,October,1,2019-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),25341262,0,1612
Monthly,2019,2020,10,October,1,2019-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),284837456,0,1613
Monthly,2019,2020,10,October,1,2019-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),23351917,0,1614
Monthly,2019,2020,10,October,1,2019-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),711302,0,1615
Monthly,2019,2020,10,October,1,2019-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),35093846,0,1616
Monthly,2019,2020,10,October,1,2019-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8858912,0,1617
Monthly,2019,2020,11,November,2,2019-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),87543746,0,1618
Monthly,2019,2020,11,November,2,2019-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),60488294,0,1619
Monthly,2019,2020,11,November,2,2019-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),21889815,0,1620
Monthly,2019,2020,11,November,2,2019-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),276417182,0,1621
Monthly,2019,2020,11,November,2,2019-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),23866900,0,1622
Monthly,2019,2020,11,November,2,2019-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),552751,0,1623
Monthly,2019,2020,11,November,2,2019-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),34049997,0,1624
Monthly,2019,2020,11,November,2,2019-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),8764451,0,1625
Monthly,2019,2020,12,December,3,2019-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),91567079,0,1626
Monthly,2019,2020,12,December,3,2019-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),61678007,0,1627
Monthly,2019,2020,12,December,3,2019-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),23608717,0,1628
Monthly,2019,2020,12,December,3,2019-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),282089989,0,1629
Monthly,2019,2020,12,December,3,2019-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),24429456,0,1630
Monthly,2019,2020,12,December,3,2019-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),540830,0,1631
