Calendar Year,Land Category,State,Offshore Region,Revenue Type,Commodity,Revenue
1990,Onshore,Louisiana,,Royalty,Other,"$461,746.00 "
1990,Onshore,Maryland,,Other Revenues,,"$1,607.00 "
1990,Onshore,Maryland,,Rent,,($269.00)
1990,Onshore,Maryland,,Royalty,Gas,$104.00 
1990,Onshore,Maryland,,Royalty,Oil,$104.00 
1990,Onshore,Michigan,,Bonus,,"$103,432.00 "
1990,Onshore,Michigan,,Other Revenues,,"$1,460.00 "
1990,Onshore,Michigan,,Rent,,"$639,261.00 "
1990,Onshore,Michigan,,Royalty,Gas,"$1,577,793.00 "
1990,Onshore,Michigan,,Royalty,Oil,"$465,628.00 "
1990,Onshore,Michigan,,Royalty,Other,"$103,266.00 "
1990,Onshore,Minnesota,,Other Revenues,,"$48,660.00 "
1990,Onshore,Minnesota,,Rent,,"$4,478.00 "
1990,Onshore,Minnesota,,Royalty,Other,"$250,543.00 "
1990,Onshore,Mississippi,,Bonus,,"$249,524.00 "
1990,Onshore,Mississippi,,Other Revenues,,"$9,156.00 "
1990,Onshore,Mississippi,,Rent,,"$579,952.00 "
1990,Onshore,Mississippi,,Royalty,Gas,"$219,933.00 "
1990,Onshore,Mississippi,,Royalty,Oil,"$1,866,164.00 "
1990,Onshore,Mississippi,,Royalty,Other,"$12,969.00 "
1990,Onshore,Missouri,,Other Revenues,,"$4,784.00 "
1990,Onshore,Missouri,,Rent,,"$13,650.00 "
1990,Onshore,Missouri,,Royalty,Other,"$6,915,940.00 "
1990,Onshore,Montana,,Bonus,,"$199,033.00 "
1990,Onshore,Montana,,Other Revenues,,"$214,755.00 "
1990,Onshore,Montana,,Rent,,"$3,672,880.00 "
1990,Onshore,Montana,,Royalty,Coal,"$30,654,635.00 "
1990,Onshore,Montana,,Royalty,Gas,"$2,745,921.00 "
1990,Onshore,Montana,,Royalty,Oil,"$12,025,085.00 "
1990,Onshore,Montana,,Royalty,Other,"$235,198.00 "
1990,Onshore,Nebraska,,Bonus,,"$1,320.00 "
1990,Onshore,Nebraska,,Other Revenues,,$953.00 
1990,Onshore,Nebraska,,Rent,,"$37,157.00 "
1990,Onshore,Nebraska,,Royalty,Oil,"$308,768.00 "
1990,Onshore,Nevada,,Bonus,,"$1,543,016.00 "
1990,Onshore,Nevada,,Other Revenues,,"$13,636.00 "
1990,Onshore,Nevada,,Rent,,"$8,732,103.00 "
1990,Onshore,Nevada,,Royalty,Oil,"$8,381,984.00 "
1990,Onshore,Nevada,,Royalty,Other,"$2,235,640.00 "
1990,Onshore,New Mexico,,Bonus,,"$9,948,217.00 "
1990,Onshore,New Mexico,,Other Revenues,,"$1,939,140.00 "
1990,Onshore,New Mexico,,Rent,,"$4,583,963.00 "
1990,Onshore,New Mexico,,Royalty,Coal,"$52,052,439.00 "
1990,Onshore,New Mexico,,Royalty,Gas,"$110,486,207.00 "
1990,Onshore,New Mexico,,Royalty,Oil,"$69,060,394.00 "
1990,Onshore,New Mexico,,Royalty,Other,"$15,748,490.00 "
1990,Onshore,New York,,Rent,,"$8,359.00 "
1990,Onshore,North Carolina,,Other Revenues,,$474.00 
1990,Onshore,North Carolina,,Rent,,"$3,351.00 "
1990,Onshore,North Dakota,,Bonus,,"$881,007.00 "
1990,Onshore,North Dakota,,Other Revenues,,"$39,861.00 "
1990,Onshore,North Dakota,,Rent,,"$478,468.00 "
1990,Onshore,North Dakota,,Royalty,Coal,"$4,742,167.00 "
1990,Onshore,North Dakota,,Royalty,Gas,"$2,023,884.00 "
1990,Onshore,North Dakota,,Royalty,Oil,"$18,700,470.00 "
1990,Onshore,North Dakota,,Royalty,Other,"$539,195.00 "
1990,Onshore,Ohio,,Other Revenues,,"$2,442.00 "
1990,Onshore,Ohio,,Rent,,"$16,832.00 "
1990,Onshore,Ohio,,Royalty,Gas,"$91,042.00 "
1990,Onshore,Ohio,,Royalty,Oil,"$71,534.00 "
1990,Onshore,Oklahoma,,Bonus,,"$5,615,214.00 "
1990,Onshore,Oklahoma,,Other Revenues,,"$10,719.00 "
1990,Onshore,Oklahoma,,Rent,,"$449,089.00 "
1990,Onshore,Oklahoma,,Royalty,Coal,"$264,376.00 "
1990,Onshore,Oklahoma,,Royalty,Gas,"$13,011,070.00 "
1990,Onshore,Oklahoma,,Royalty,Oil,"$8,711,974.00 "
1990,Onshore,Oklahoma,,Royalty,Other,"$391,944.00 "
1990,Onshore,Oregon,,Bonus,,$16.00 
1990,Onshore,Oregon,,Rent,,"$871,148.00 "
1990,Onshore,Pennsylvania,,Other Revenues,,"$1,927.00 "
1990,Onshore,Pennsylvania,,Rent,,$475.00 
1990,Onshore,Pennsylvania,,Royalty,Gas,"$25,863.00 "
1990,Onshore,Pennsylvania,,Royalty,Oil,"$12,774.00 "
1990,Onshore,South Carolina,,Rent,,"$1,034.00 "
1990,Onshore,South Dakota,,Bonus,,"$25,732.00 "
1990,Onshore,South Dakota,,Other Revenues,,"$12,956.00 "
1990,Onshore,South Dakota,,Rent,,"$543,111.00 "
1990,Onshore,South Dakota,,Royalty,Gas,"$30,424.00 "
1990,Onshore,South Dakota,,Royalty,Oil,"$1,153,610.00 "
1990,Onshore,South Dakota,,Royalty,Other,"$3,113.00 "
1990,Onshore,Tennessee,,Rent,,"$10,022.00 "
1990,Onshore,Texas,,Bonus,,"$422,361.00 "
1990,Onshore,Texas,,Other Revenues,,"$2,574.00 "
1990,Onshore,Texas,,Rent,,"$310,455.00 "
1990,Onshore,Texas,,Royalty,Gas,"$741,805.00 "
1990,Onshore,Texas,,Royalty,Oil,"$1,250,536.00 "
1990,Onshore,Texas,,Royalty,Other,"$34,289.00 "
1990,Onshore,Utah,,Bonus,,"$1,526,400.00 "
1990,Onshore,Utah,,Other Revenues,,"$239,000.00 "
1990,Onshore,Utah,,Rent,,"$7,733,370.00 "
1990,Onshore,Utah,,Royalty,Coal,"$28,808,738.00 "
1990,Onshore,Utah,,Royalty,Gas,"$8,556,354.00 "
1990,Onshore,Utah,,Royalty,Oil,"$41,077,949.00 "
1990,Onshore,Utah,,Royalty,Other,"$2,043,024.00 "
1990,Onshore,Virginia,,Bonus,,"$1,530.00 "
1990,Onshore,Virginia,,Other Revenues,,"$2,168.00 "
1990,Onshore,Virginia,,Rent,,"$148,010.00 "
1990,Onshore,Virginia,,Royalty,Other,"$13,512.00 "
1990,Onshore,Washington,,Other Revenues,,"$3,630.00 "
1990,Onshore,Washington,,Rent,,"$83,485.00 "
1990,Onshore,Washington,,Royalty,Coal,"$173,787.00 "
1990,Onshore,Washington,,Royalty,Oil,$163.00 
1990,Onshore,Washington,,Royalty,Other,"$49,958.00 "
1990,Onshore,West Virginia,,Bonus,,"$3,000.00 "
1990,Onshore,West Virginia,,Other Revenues,,"$45,252.00 "
1990,Onshore,West Virginia,,Rent,,"$218,465.00 "
1990,Onshore,West Virginia,,Royalty,Gas,"$460,311.00 "
1990,Onshore,West Virginia,,Royalty,Oil,$163.00 
1990,Onshore,Wisconsin,,Rent,,"$75,262.00 "
1990,Onshore,Wyoming,,Bonus,,"$17,462,722.00 "
1990,Onshore,Wyoming,,Other Revenues,,"$558,526.00 "
1990,Onshore,Wyoming,,Rent,,"$20,727,555.00 "
1990,Onshore,Wyoming,,Royalty,Coal,"$111,192,225.00 "
1990,Onshore,Wyoming,,Royalty,Gas,"$72,231,404.00 "
1990,Onshore,Wyoming,,Royalty,Oil,"$172,686,446.00 "
1990,Onshore,Wyoming,,Royalty,Other,"$17,228,930.00 "
1991,Offshore,,Alaska,Bonus,,"$23,924,329.00 "
1991,Offshore,,Alaska,Other Revenues,,"$67,568.00 "
1991,Offshore,,Alaska,Rent,,"$15,243,423.00 "
1991,Offshore,,Atlantic,Rent,,"($676,985.00)"
1991,Offshore,,Gulf,Bonus,,"$314,932,220.00 "
1991,Offshore,,Gulf,Other Revenues,,"$20,168,730.00 "
1991,Offshore,,Gulf,Rent,,"$62,908,893.00 "
1991,Offshore,,Gulf,Royalty,Gas,"$1,267,354,650.00 "
1991,Offshore,,Gulf,Royalty,Oil,"$932,424,296.00 "
1991,Offshore,,Gulf,Royalty,Other,"$71,871,288.00 "
1991,Offshore,,Pacific,Other Revenues,,"$441,400.00 "
1991,Offshore,,Pacific,Rent,,"$640,071.00 "
1991,Offshore,,Pacific,Royalty,Gas,"$19,536,916.00 "
1991,Offshore,,Pacific,Royalty,Oil,"$64,141,789.00 "
1991,Offshore,,Pacific,Royalty,Other,"$187,910.00 "
1991,Onshore,Alabama,,Bonus,,"$24,773.00 "
1991,Onshore,Alabama,,Other Revenues,,"$24,767.00 "
1991,Onshore,Alabama,,Rent,,"$208,006.00 "
1991,Onshore,Alabama,,Royalty,Coal,"$213,649.00 "
1991,Onshore,Alabama,,Royalty,Gas,"$89,294.00 "
1991,Onshore,Alabama,,Royalty,Oil,"$190,706.00 "
1991,Onshore,Alabama,,Royalty,Other,"$5,492.00 "
1991,Onshore,Alaska,,Other Revenues,,"$1,264.00 "
1991,Onshore,Alaska,,Rent,,"$792,584.00 "
1991,Onshore,Alaska,,Royalty,Gas,"$7,059,517.00 "
1991,Onshore,Alaska,,Royalty,Oil,"$2,849,170.00 "
1991,Onshore,Alaska,,Royalty,Other,"$123,148.00 "
1991,Onshore,Arizona,,Bonus,,"$60,237.00 "
1991,Onshore,Arizona,,Rent,,"$242,695.00 "
1991,Onshore,Arizona,,Royalty,Coal,"$33,174,586.00 "
1991,Onshore,Arizona,,Royalty,Gas,"$45,683.00 "
1991,Onshore,Arizona,,Royalty,Oil,"$384,126.00 "
1991,Onshore,Arizona,,Royalty,Other,"$3,261,684.00 "
1991,Onshore,Arkansas,,Bonus,,"$86,976.00 "
1991,Onshore,Arkansas,,Other Revenues,,"$32,348.00 "
1991,Onshore,Arkansas,,Rent,,"$1,071,486.00 "
1991,Onshore,Arkansas,,Royalty,Gas,"$1,998,828.00 "
1991,Onshore,Arkansas,,Royalty,Other,$428.00 
1991,Onshore,California,,Bonus,,"$31,368.00 "
1991,Onshore,California,,Other Revenues,,"$168,870.00 "
1991,Onshore,California,,Rent,,"$1,298,522.00 "
1991,Onshore,California,,Royalty,Gas,"$2,471,113.00 "
1991,Onshore,California,,Royalty,Oil,"$28,534,889.00 "
1991,Onshore,California,,Royalty,Other,"$22,744,050.00 "
1991,Onshore,Colorado,,Bonus,,"$1,968,625.00 "
1991,Onshore,Colorado,,Other Revenues,,"$607,991.00 "
1991,Onshore,Colorado,,Rent,,"$6,668,675.00 "
1991,Onshore,Colorado,,Royalty,Coal,"$41,113,763.00 "
1991,Onshore,Colorado,,Royalty,Gas,"$17,430,658.00 "
1991,Onshore,Colorado,,Royalty,Oil,"$29,597,581.00 "
1991,Onshore,Colorado,,Royalty,Other,"$12,957,352.00 "
1991,Onshore,Florida,,Bonus,,"$74,670.00 "
1991,Onshore,Florida,,Other Revenues,,"$2,568.00 "
1991,Onshore,Florida,,Rent,,"$202,585.00 "
1991,Onshore,Florida,,Royalty,Oil,"$78,814.00 "
1991,Onshore,Georgia,,Other Revenues,,$218.00 
1991,Onshore,Idaho,,Other Revenues,,"$81,412.00 "
1991,Onshore,Idaho,,Rent,,"$101,442.00 "
1991,Onshore,Idaho,,Royalty,Other,"$5,531,893.00 "
1991,Onshore,Illinois,,Bonus,,"$1,010.00 "
1991,Onshore,Illinois,,Other Revenues,,"$1,866.00 "
1991,Onshore,Illinois,,Rent,,"$6,587.00 "
1991,Onshore,Illinois,,Royalty,Oil,"$85,763.00 "
1991,Onshore,Indiana,,Rent,,$415.00 
1991,Onshore,Kansas,,Bonus,,"$2,240.00 "
1991,Onshore,Kansas,,Other Revenues,,"$23,669.00 "
1991,Onshore,Kansas,,Rent,,"$20,197.00 "
1991,Onshore,Kansas,,Royalty,Gas,"$2,945,855.00 "
1991,Onshore,Kansas,,Royalty,Oil,"$856,530.00 "
1991,Onshore,Kansas,,Royalty,Other,"$144,054.00 "
1991,Onshore,Kentucky,,Bonus,,"$245,285.00 "
1991,Onshore,Kentucky,,Other Revenues,,"$14,585.00 "
1991,Onshore,Kentucky,,Rent,,"$32,898.00 "
1991,Onshore,Kentucky,,Royalty,Coal,"$184,432.00 "
1991,Onshore,Kentucky,,Royalty,Gas,"$45,693.00 "
1991,Onshore,Kentucky,,Royalty,Oil,"$13,865.00 "
1991,Onshore,Louisiana,,Bonus,,"$276,423.00 "
1991,Onshore,Louisiana,,Other Revenues,,"$16,072.00 "
1991,Onshore,Louisiana,,Rent,,"$163,755.00 "
1991,Onshore,Louisiana,,Royalty,Gas,"$4,591,860.00 "
1991,Onshore,Louisiana,,Royalty,Oil,"$2,164,973.00 "
1991,Onshore,Louisiana,,Royalty,Other,"$542,685.00 "
1991,Onshore,Maryland,,Other Revenues,,"$14,187.00 "
1991,Onshore,Maryland,,Rent,,$496.00 
1991,Onshore,Maryland,,Royalty,Gas,"$1,683.00 "
1991,Onshore,Michigan,,Other Revenues,,"$9,015.00 "
1991,Onshore,Michigan,,Rent,,"$484,723.00 "
1991,Onshore,Michigan,,Royalty,Gas,"$1,358,127.00 "
1991,Onshore,Michigan,,Royalty,Oil,"$514,064.00 "
1991,Onshore,Michigan,,Royalty,Other,"$93,414.00 "
1991,Onshore,Minnesota,,Other Revenues,,"$51,271.00 "
1991,Onshore,Minnesota,,Rent,,"$7,914.00 "
1991,Onshore,Minnesota,,Royalty,Other,"$7,357.00 "
1991,Onshore,Mississippi,,Bonus,,"$983,753.00 "
1991,Onshore,Mississippi,,Other Revenues,,"$1,262.00 "
1991,Onshore,Mississippi,,Rent,,"$615,922.00 "
1991,Onshore,Mississippi,,Royalty,Gas,"$184,964.00 "
1991,Onshore,Mississippi,,Royalty,Oil,"$1,787,082.00 "
1991,Onshore,Mississippi,,Royalty,Other,"($2,701.00)"
1991,Onshore,Missouri,,Other Revenues,,"$87,663.00 "
1991,Onshore,Missouri,,Rent,,"$12,074.00 "
1991,Onshore,Missouri,,Royalty,Other,"$3,310,457.00 "
1991,Onshore,Montana,,Bonus,,"$76,591.00 "
1991,Onshore,Montana,,Other Revenues,,"$375,111.00 "
1991,Onshore,Montana,,Rent,,"$2,843,193.00 "
1991,Onshore,Montana,,Royalty,Coal,"$36,952,286.00 "
1991,Onshore,Montana,,Royalty,Gas,"$3,651,553.00 "
1991,Onshore,Montana,,Royalty,Oil,"$10,020,738.00 "
1991,Onshore,Montana,,Royalty,Other,"$256,557.00 "
1991,Onshore,Nebraska,,Other Revenues,,"$11,565.00 "
1991,Onshore,Nebraska,,Rent,,"$28,192.00 "
1991,Onshore,Nebraska,,Royalty,Oil,"$310,328.00 "
1991,Onshore,Nevada,,Bonus,,"$978,605.00 "
1991,Onshore,Nevada,,Other Revenues,,"$23,764.00 "
1991,Onshore,Nevada,,Rent,,"$8,065,347.00 "
1991,Onshore,Nevada,,Royalty,Gas,$319.00 
1991,Onshore,Nevada,,Royalty,Oil,"$5,830,866.00 "
1991,Onshore,Nevada,,Royalty,Other,"$2,511,636.00 "
1991,Onshore,New Mexico,,Bonus,,"$11,233,858.00 "
1991,Onshore,New Mexico,,Other Revenues,,"$1,417,153.00 "
1991,Onshore,New Mexico,,Rent,,"$4,318,790.00 "
1991,Onshore,New Mexico,,Royalty,Coal,"$42,429,570.00 "
1991,Onshore,New Mexico,,Royalty,Gas,"$109,413,515.00 "
1991,Onshore,New Mexico,,Royalty,Oil,"$70,290,124.00 "
1991,Onshore,New Mexico,,Royalty,Other,"$20,312,433.00 "
1991,Onshore,New York,,Rent,,"$8,037.00 "
1991,Onshore,New York,,Royalty,Gas,"$3,331.00 "
1991,Onshore,North Carolina,,Other Revenues,,$474.00 
1991,Onshore,North Carolina,,Rent,,"$1,162.00 "
1991,Onshore,North Dakota,,Bonus,,"$93,134.00 "
1991,Onshore,North Dakota,,Other Revenues,,"$40,004.00 "
1991,Onshore,North Dakota,,Rent,,"$449,037.00 "
1991,Onshore,North Dakota,,Royalty,Coal,"$5,757,355.00 "
1991,Onshore,North Dakota,,Royalty,Gas,"$1,227,609.00 "
1991,Onshore,North Dakota,,Royalty,Oil,"$17,908,688.00 "
1991,Onshore,North Dakota,,Royalty,Other,"$367,248.00 "
1991,Onshore,Ohio,,Bonus,,"$166,653.00 "
1991,Onshore,Ohio,,Other Revenues,,"$13,644.00 "
1991,Onshore,Ohio,,Rent,,"$32,652.00 "
1991,Onshore,Ohio,,Royalty,Gas,"$136,387.00 "
1991,Onshore,Ohio,,Royalty,Oil,"$79,226.00 "
1991,Onshore,Oklahoma,,Bonus,,"$1,741,752.00 "
1991,Onshore,Oklahoma,,Other Revenues,,"$6,677.00 "
1991,Onshore,Oklahoma,,Rent,,"$415,372.00 "
1991,Onshore,Oklahoma,,Royalty,Coal,"$1,223,282.00 "
1991,Onshore,Oklahoma,,Royalty,Gas,"$11,642,819.00 "
1991,Onshore,Oklahoma,,Royalty,Oil,"$8,112,704.00 "
1991,Onshore,Oklahoma,,Royalty,Other,"$425,290.00 "
1991,Onshore,Oregon,,Bonus,,"$71,490.00 "
1991,Onshore,Oregon,,Rent,,"$399,350.00 "
1991,Onshore,Pennsylvania,,Other Revenues,,"$13,243.00 "
1991,Onshore,Pennsylvania,,Rent,,"$4,065.00 "
1991,Onshore,Pennsylvania,,Royalty,Gas,"$20,353.00 "
1991,Onshore,South Carolina,,Rent,,"$1,034.00 "
1991,Onshore,South Dakota,,Bonus,,"$26,676.00 "
1991,Onshore,South Dakota,,Other Revenues,,"$9,926.00 "
1991,Onshore,South Dakota,,Rent,,"$336,379.00 "
1991,Onshore,South Dakota,,Royalty,Gas,"($81,254.00)"
1991,Onshore,South Dakota,,Royalty,Oil,"$910,264.00 "
1991,Onshore,South Dakota,,Royalty,Other,"$18,863.00 "
1991,Onshore,Tennessee,,Rent,,$253.00 
1991,Onshore,Texas,,Bonus,,"$2,818,660.00 "
1991,Onshore,Texas,,Other Revenues,,"$15,587.00 "
1991,Onshore,Texas,,Rent,,"$352,557.00 "
1991,Onshore,Texas,,Royalty,Gas,"$1,020,219.00 "
1991,Onshore,Texas,,Royalty,Oil,"$1,207,168.00 "
1991,Onshore,Texas,,Royalty,Other,"$42,245.00 "
1991,Onshore,Utah,,Bonus,,"$11,884,200.00 "
1991,Onshore,Utah,,Other Revenues,,"$682,792.00 "
1991,Onshore,Utah,,Rent,,"$7,558,641.00 "
1991,Onshore,Utah,,Royalty,Coal,"$30,277,111.00 "
1991,Onshore,Utah,,Royalty,Gas,"$9,834,315.00 "
1991,Onshore,Utah,,Royalty,Oil,"$34,914,609.00 "
1991,Onshore,Utah,,Royalty,Other,"$1,342,426.00 "
1991,Onshore,Virginia,,Bonus,,"$38,409.00 "
1991,Onshore,Virginia,,Other Revenues,,"$4,255.00 "
1991,Onshore,Virginia,,Rent,,"$151,000.00 "
1991,Onshore,Virginia,,Royalty,Gas,"$45,464.00 "
1991,Onshore,Virginia,,Royalty,Other,"$20,490.00 "
1991,Onshore,Washington,,Rent,,"$35,303.00 "
1991,Onshore,Washington,,Royalty,Coal,"$1,089,915.00 "
1991,Onshore,Washington,,Royalty,Other,"$41,032.00 "
1991,Onshore,West Virginia,,Other Revenues,,"$107,016.00 "
1991,Onshore,West Virginia,,Rent,,"$198,302.00 "
1991,Onshore,West Virginia,,Royalty,Gas,"$551,285.00 "
1991,Onshore,West Virginia,,Royalty,Oil,$809.00 
1991,Onshore,Wisconsin,,Rent,,"$26,729.00 "
1991,Onshore,Wyoming,,Bonus,,"$16,668,317.00 "
1991,Onshore,Wyoming,,Other Revenues,,"$749,245.00 "
1991,Onshore,Wyoming,,Rent,,"$21,039,740.00 "
1991,Onshore,Wyoming,,Royalty,Coal,"$147,158,539.00 "
1991,Onshore,Wyoming,,Royalty,Gas,"$67,851,423.00 "
1991,Onshore,Wyoming,,Royalty,Oil,"$131,382,734.00 "
1991,Onshore,Wyoming,,Royalty,Other,"$21,079,517.00 "
1992,Offshore,,Alaska,Other Revenues,,"$67,568.00 "
1992,Offshore,,Alaska,Rent,,"$7,374,262.00 "
1992,Offshore,,Atlantic,Rent,,"$92,160.00 "
1992,Offshore,,Gulf,Bonus,,"$84,784,975.00 "
1992,Offshore,,Gulf,Other Revenues,,"$38,678,124.00 "
1992,Offshore,,Gulf,Rent,,"$51,830,209.00 "
1992,Offshore,,Gulf,Royalty,Gas,"$1,315,461,136.00 "
1992,Offshore,,Gulf,Royalty,Oil,"$896,100,113.00 "
1992,Offshore,,Gulf,Royalty,Other,"$75,263,035.00 "
1992,Offshore,,Pacific,Other Revenues,,"$997,354.00 "
1992,Offshore,,Pacific,Rent,,"$402,180.00 "
1992,Offshore,,Pacific,Royalty,Gas,"$18,325,587.00 "
1992,Offshore,,Pacific,Royalty,Oil,"$71,952,589.00 "
1992,Offshore,,Pacific,Royalty,Other,"$76,360.00 "
1992,Onshore,Alabama,,Bonus,,"$663,289.00 "
1992,Onshore,Alabama,,Other Revenues,,"$34,563.00 "
1992,Onshore,Alabama,,Rent,,"$218,770.00 "
1992,Onshore,Alabama,,Royalty,Coal,"$813,493.00 "
1992,Onshore,Alabama,,Royalty,Gas,"$138,411.00 "
1992,Onshore,Alabama,,Royalty,Oil,"$187,639.00 "
1992,Onshore,Alabama,,Royalty,Other,"$6,314.00 "
1992,Onshore,Alaska,,Other Revenues,,"$2,669.00 "
1992,Onshore,Alaska,,Rent,,"$622,470.00 "
1992,Onshore,Alaska,,Royalty,Gas,"$5,747,143.00 "
1992,Onshore,Alaska,,Royalty,Oil,"$2,524,070.00 "
1992,Onshore,Alaska,,Royalty,Other,"$193,227.00 "
1992,Onshore,Arizona,,Bonus,,"$5,766.00 "
1992,Onshore,Arizona,,Rent,,"$132,383.00 "
1992,Onshore,Arizona,,Royalty,Coal,"$33,054,106.00 "
1992,Onshore,Arizona,,Royalty,Gas,"$63,199.00 "
1992,Onshore,Arizona,,Royalty,Oil,"$259,247.00 "
1992,Onshore,Arizona,,Royalty,Other,"$4,244,011.00 "
1992,Onshore,Arkansas,,Bonus,,"$102,924.00 "
1992,Onshore,Arkansas,,Other Revenues,,"$33,050.00 "
1992,Onshore,Arkansas,,Rent,,"$677,467.00 "
1992,Onshore,Arkansas,,Royalty,Gas,"$3,048,856.00 "
1992,Onshore,Arkansas,,Royalty,Other,$626.00 
1992,Onshore,California,,Bonus,,"$20,090.00 "
1992,Onshore,California,,Other Revenues,,"$199,415.00 "
1992,Onshore,California,,Rent,,"$768,155.00 "
1992,Onshore,California,,Royalty,Gas,"$3,972,359.00 "
1992,Onshore,California,,Royalty,Oil,"$28,617,302.00 "
1992,Onshore,California,,Royalty,Other,"$21,276,534.00 "
1992,Onshore,Colorado,,Bonus,,"$1,145,950.00 "
1992,Onshore,Colorado,,Other Revenues,,"$751,532.00 "
1992,Onshore,Colorado,,Rent,,"$3,868,770.00 "
1992,Onshore,Colorado,,Royalty,Coal,"$30,744,661.00 "
1992,Onshore,Colorado,,Royalty,Gas,"$22,771,820.00 "
1992,Onshore,Colorado,,Royalty,Oil,"$25,277,874.00 "
1992,Onshore,Colorado,,Royalty,Other,"$12,375,932.00 "
1992,Onshore,Florida,,Bonus,,"$1,918.00 "
1992,Onshore,Florida,,Other Revenues,,"$2,649.00 "
1992,Onshore,Florida,,Rent,,"$118,743.00 "
1992,Onshore,Florida,,Royalty,Oil,"$66,596.00 "
1992,Onshore,Florida,,Royalty,Other,"$89,180.00 "
1992,Onshore,Georgia,,Other Revenues,,$218.00 
1992,Onshore,Idaho,,Other Revenues,,"$70,743.00 "
1992,Onshore,Idaho,,Rent,,"$62,797.00 "
1992,Onshore,Idaho,,Royalty,Other,"$5,944,172.00 "
1992,Onshore,Illinois,,Other Revenues,,"$1,729.00 "
1992,Onshore,Illinois,,Rent,,"$5,119.00 "
1992,Onshore,Illinois,,Royalty,Oil,"$100,516.00 "
1992,Onshore,Illinois,,Royalty,Other,"$55,014.00 "
1992,Onshore,Iowa,,Rent,,$15.00 
1992,Onshore,Kansas,,Bonus,,"$10,314.00 "
1992,Onshore,Kansas,,Other Revenues,,"$43,413.00 "
1992,Onshore,Kansas,,Rent,,"$9,894.00 "
1992,Onshore,Kansas,,Royalty,Gas,"$3,189,716.00 "
1992,Onshore,Kansas,,Royalty,Oil,"$1,307,532.00 "
1992,Onshore,Kansas,,Royalty,Other,"$110,849.00 "
1992,Onshore,Kentucky,,Bonus,,"$41,578.00 "
1992,Onshore,Kentucky,,Other Revenues,,"$29,077.00 "
1992,Onshore,Kentucky,,Rent,,"$28,648.00 "
1992,Onshore,Kentucky,,Royalty,Coal,"$781,241.00 "
1992,Onshore,Kentucky,,Royalty,Gas,"$72,530.00 "
1992,Onshore,Kentucky,,Royalty,Oil,"$16,469.00 "
1992,Onshore,Louisiana,,Bonus,,"$689,933.00 "
1992,Onshore,Louisiana,,Other Revenues,,"$23,365.00 "
1992,Onshore,Louisiana,,Rent,,"$360,187.00 "
1992,Onshore,Louisiana,,Royalty,Gas,"$4,247,795.00 "
1992,Onshore,Louisiana,,Royalty,Oil,"$2,332,579.00 "
1992,Onshore,Louisiana,,Royalty,Other,"$398,206.00 "
1992,Onshore,Maryland,,Other Revenues,,"$11,231.00 "
1992,Onshore,Maryland,,Rent,,$992.00 
1992,Onshore,Maryland,,Royalty,Gas,$813.00 
1992,Onshore,Michigan,,Bonus,,"$150,000.00 "
1992,Onshore,Michigan,,Other Revenues,,$844.00 
1992,Onshore,Michigan,,Rent,,"$246,307.00 "
1992,Onshore,Michigan,,Royalty,Gas,"$1,761,638.00 "
1992,Onshore,Michigan,,Royalty,Oil,"$354,197.00 "
1992,Onshore,Michigan,,Royalty,Other,"$81,275.00 "
1992,Onshore,Minnesota,,Other Revenues,,"$53,796.00 "
1992,Onshore,Minnesota,,Rent,,"$1,617.00 "
1992,Onshore,Minnesota,,Royalty,Other,"$9,110.00 "
1992,Onshore,Mississippi,,Bonus,,"$95,318.00 "
1992,Onshore,Mississippi,,Other Revenues,,"$50,975.00 "
1992,Onshore,Mississippi,,Rent,,"$585,985.00 "
1992,Onshore,Mississippi,,Royalty,Gas,"$273,133.00 "
1992,Onshore,Mississippi,,Royalty,Oil,"$1,419,619.00 "
1992,Onshore,Mississippi,,Royalty,Other,$143.00 
1992,Onshore,Missouri,,Other Revenues,,"($2,155.00)"
1992,Onshore,Missouri,,Rent,,"$8,312.00 "
1992,Onshore,Missouri,,Royalty,Other,"$2,846,409.00 "
1992,Onshore,Montana,,Bonus,,"$85,660.00 "
1992,Onshore,Montana,,Other Revenues,,"$367,109.00 "
1992,Onshore,Montana,,Rent,,"$1,152,850.00 "
1992,Onshore,Montana,,Royalty,Coal,"$35,270,787.00 "
1992,Onshore,Montana,,Royalty,Gas,"$3,246,668.00 "
1992,Onshore,Montana,,Royalty,Oil,"$8,741,082.00 "
1992,Onshore,Montana,,Royalty,Other,"$210,049.00 "
1992,Onshore,Nebraska,,Bonus,,"$60,944.00 "
1992,Onshore,Nebraska,,Other Revenues,,"$13,644.00 "
1992,Onshore,Nebraska,,Rent,,"$20,063.00 "
1992,Onshore,Nebraska,,Royalty,Oil,"$204,117.00 "
1992,Onshore,Nevada,,Bonus,,"$658,597.00 "
1992,Onshore,Nevada,,Other Revenues,,"$20,977.00 "
1992,Onshore,Nevada,,Rent,,"$5,605,720.00 "
1992,Onshore,Nevada,,Royalty,Gas,$733.00 
1992,Onshore,Nevada,,Royalty,Oil,"$5,651,206.00 "
1992,Onshore,Nevada,,Royalty,Other,"$3,633,478.00 "
1992,Onshore,New Mexico,,Bonus,,"$9,197,468.00 "
1992,Onshore,New Mexico,,Other Revenues,,"$3,230,011.00 "
1992,Onshore,New Mexico,,Rent,,"$2,791,251.00 "
1992,Onshore,New Mexico,,Royalty,Coal,"$45,318,428.00 "
